"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2022 WH3)",1.769,0.3947,5.10,195.26,268.67,1.071,2.47,2.35,93,5,45,,,24.30
"       (2022 WR3)",1.373,0.2306,14.24,239.82,191.68,1.057,1.69,1.61,13,8,27,,,25.61
"       (2022 WT3)",2.924,0.6141,11.72,174.13,314.84,1.128,4.72,5,1832,0,79,,,21.18
"       (2022 WB4)",1.968,0.3963,50.97,235.91,284.53,1.188,2.75,2.76,35,7,19,,,20.77
"       (2022 WD4)",1.434,0.2839,15.52,58.41,2.40,1.027,1.84,1.72,5,8,34,,,26.62
"       (2022 WF4)",1.598,0.2451,29.19,69.39,338.22,1.206,1.99,2.02,31,6,60,,,22.33
"       (2022 WP4)",1.356,0.2088,23.97,245.00,133.09,1.073,1.64,1.58,29,6,61,,,23.12
"       (2022 WV4)",1.778,0.3850,27.98,248.36,183.33,1.093,2.46,2.37,23,8,27,,,23.77
"       (2022 WC5)",2.215,0.5133,13.99,61.01,318.23,1.078,3.35,3.3,2,9,15,,,25.39
"       (2022 WO5)",1.963,0.4756,12.61,249.74,191.39,1.030,2.90,2.75,14,8,47,,,24.88
"       (2022 WT5)",1.476,0.2684,34.13,247.26,135.04,1.080,1.87,1.79,6,9,19,,,23.62
"       (2022 WX5)",1.335,0.2367,4.95,86.29,13.32,1.019,1.65,1.54,66,6,78,,,25.00
"       (2022 WY5)",1.562,0.3324,6.22,52.80,113.27,1.043,2.08,1.95,153,4,46,,,21.64
"       (2022 WB6)",1.736,0.4042,10.28,237.86,141.81,1.035,2.44,2.29,26,8,20,,,24.88
"       (2022 WC6)",2.737,0.6283,3.06,156.14,226.68,1.017,4.46,4.53,3,9,16,,,25.06
"       (2022 WS6)",1.46,0.2096,27.17,54.57,287.21,1.154,1.77,1.76,15,7,22,,,22.31
"       (2022 WU6)",2.559,0.5066,3.84,234.80,220.84,1.263,3.86,4.09,87,5,57,,,22.13
"       (2022 WC7)",1.987,0.4288,3.90,56.33,354.04,1.135,2.84,2.8,4,9,18,,,25.71
"       (2022 WD7)",1.634,0.3462,4.92,354.85,83.85,1.069,2.20,2.09,131,4,53,,,22.54
"       (2022 WG7)",2.048,0.4655,2.33,89.55,341.48,1.095,3.00,2.93,32,7,27,,,25.09
"       (2022 WH7)",2.279,0.4627,5.06,35.29,13.32,1.224,3.33,3.44,26,7,26,,,22.68
"       (2022 WJ7)",2.58,0.5444,7.99,146.35,282.65,1.175,3.98,4.14,49,6,36,,,22.94
"       (2022 WK7)",1.234,0.1328,7.63,70.71,310.71,1.070,1.40,1.37,4,9,15,,,26.57
"       (2022 WL7)",1.634,0.3275,16.67,273.28,196.97,1.099,2.17,2.09,61,5,53,,,23.02
"       (2022 WS7)",2.068,0.4721,4.57,241.88,199.54,1.092,3.04,2.97,30,7,27,,,25.08
"       (2022 WV7)",1.572,0.2838,10.31,275.75,192.80,1.126,2.02,1.97,82,5,46,,,22.98
"       (2022 WW7)",2.672,0.6022,7.59,234.28,171.76,1.063,4.28,4.37,2,8,25,,,24.80
"       (2022 WY7)",2.544,0.5123,27.13,240.64,107.35,1.241,3.85,4.06,22,7,27,,,20.26
"       (2022 WZ7)",1.237,0.1491,12.16,258.95,177.89,1.053,1.42,1.38,33,6,33,,,25.10
"       (2022 WB8)",1.495,0.3091,2.49,74.14,349.12,1.033,1.96,1.83,24,7,23,,,27.12
"       (2022 WE8)",1.463,0.2556,8.97,253.63,172.79,1.089,1.84,1.77,57,6,39,,,24.15
"       (2022 WT8)",1.856,0.4014,9.45,64.22,50.05,1.111,2.60,2.53,137,4,83,,,21.59
"       (2022 WJ9)",1.837,0.4002,9.46,235.58,186.39,1.102,2.57,2.49,3,9,17,,,25.07
"       (2022 WM9)",2.547,0.5981,4.28,62.55,330.50,1.024,4.07,4.07,16,8,24,,,25.80
"       (2022 WO9)",1.338,0.2135,3.64,158.92,301.18,1.052,1.62,1.55,78,5,74,,,24.30
"       (2022 WU9)",1.342,0.2274,12.45,66.99,323.82,1.037,1.65,1.56,4,8,17,,,26.52
"       (2022 WG10)",2.171,0.4687,5.70,180.33,315.54,1.153,3.19,3.2,31,7,30,,,21.39
"       (2022 WH10)",1.445,0.1075,26.27,86.25,282.46,1.290,1.60,1.74,25,7,25,,,22.15
"       (2022 WL10)",1.379,0.1765,25.11,245.76,177.86,1.136,1.62,1.62,4,8,17,,,24.18
"       (2022 WM10)",2.517,0.5953,12.10,54.91,334.15,1.019,4.02,3.99,3,9,22,,,24.28
"       (2022 WT10)",1.453,0.2147,27.86,282.18,207.45,1.141,1.77,1.75,185,4,84,,,20.43
"       (2022 WW10)",1.65,0.2682,29.76,249.52,107.90,1.208,2.09,2.12,23,7,30,,,21.74
"       (2022 WY10)",1.359,0.1090,16.58,66.18,350.82,1.211,1.51,1.58,27,7,20,,,23.07
"       (2022 WZ10)",1.729,0.3394,0.95,95.16,333.33,1.142,2.32,2.27,23,8,17,,,25.00
"       (2022 WA11)",1.549,0.1632,1.57,222.68,288.21,1.296,1.80,1.93,19,8,30,,,22.18
"       (2022 WS11)",1.932,0.4647,8.37,275.06,141.28,1.034,2.83,2.68,32,7,43,,,23.62
"       (2022 WV11)",1.361,0.2397,26.26,71.45,304.01,1.035,1.69,1.59,2,9,10,,,23.93
"       (2022 WY11)",1.33,0.1928,7.91,90.29,295.52,1.074,1.59,1.53,55,5,51,,,22.60
"       (2022 WC12)",2.399,0.5515,35.41,91.21,1.15,1.076,3.72,3.72,95,6,208,,,19.56
"       (2022 WW12)",2.238,0.4264,6.09,128.37,238.45,1.284,3.19,3.35,48,5,52,,,19.28
"       (2022 WG14)",1.389,0.2513,9.56,68.58,343.26,1.040,1.74,1.64,1,8,11,,,26.26
"       (2022 WJ14)",2.197,0.4820,24.12,71.45,308.15,1.138,3.26,3.26,7,9,17,,,23.41
"       (2022 WO14)",2.474,0.5396,28.57,52.62,358.91,1.139,3.81,3.89,23,8,32,,,21.70
"       (2022 WH18)",1.39,0.2664,2.20,237.89,208.10,1.020,1.76,1.64,80,5,29,,,25.89
"       (2022 WA22)",2.824,0.5775,9.73,59.20,107.18,1.193,4.45,4.74,230,4,54,,,19.16
"       (2022 XP)",1.457,0.2334,16.06,229.56,224.70,1.117,1.80,1.76,9,8,10,,,23.76
"       (2022 XB1)",1.551,0.3338,15.02,265.85,150.99,1.033,2.07,1.93,17,8,37,,,24.66
"       (2022 XQ1)",1.148,0.0740,13.63,270.88,142.25,1.063,1.23,1.23,35,6,31,,,24.49
"       (2022 XR1)",1.957,0.4524,14.55,78.44,27.43,1.071,2.84,2.74,12,8,22,,,24.17
"       (2022 XD2)",1.439,0.2642,2.02,17.24,89.61,1.059,1.82,1.73,75,5,47,,,24.85
"       (2022 XE2)",2.286,0.4352,4.92,62.70,50.12,1.291,3.28,3.46,73,5,36,,,22.19
"       (2022 XN2)",1.364,0.2173,15.78,244.77,201.08,1.067,1.66,1.59,1,9,9,,,25.19
"       (2022 XU2)",2.321,0.4946,2.11,317.69,179.99,1.173,3.47,3.54,159,4,74,,,21.22
"       (2022 XL3)",1.605,0.2717,3.59,13.53,75.50,1.169,2.04,2.03,35,6,14,,,24.37
"       (2022 XM3)",2.57,0.5216,24.98,312.83,90.70,1.229,3.91,4.12,72,6,17,,,20.61
"       (2022 YM)",2.73,0.6090,2.31,270.51,143.38,1.067,4.39,4.51,34,7,26,,,24.09
"       (2022 YN)",2.482,0.5837,2.89,258.95,190.63,1.033,3.93,3.91,10,8,30,,,25.79
"       (2022 YT)",1.256,0.1221,21.24,261.36,126.07,1.103,1.41,1.41,12,8,25,,,23.48
"       (2022 YX)",1.914,0.3210,14.49,91.05,34.85,1.299,2.53,2.65,74,5,64,,,21.28
"       (2022 YZ)",1.741,0.3772,28.84,266.85,203.55,1.084,2.40,2.3,11,8,22,,,24.32
"       (2022 YA1)",1.339,0.1909,27.95,89.40,341.96,1.084,1.60,1.55,7,8,44,,,23.38
"       (2022 YD1)",1.663,0.2983,26.57,86.84,336.26,1.167,2.16,2.14,10,8,35,,,23.81
"       (2022 YE1)",1.87,0.3249,21.37,257.93,216.31,1.262,2.48,2.56,30,6,32,,,22.14
"       (2022 YF1)",1.261,0.1893,6.24,89.42,315.77,1.022,1.50,1.42,26,7,32,,,25.06
"       (2022 YH1)",2.556,0.5799,13.83,78.04,320.97,1.074,4.04,4.09,8,8,24,,,23.15
"       (2022 YK1)",2.005,0.4631,3.46,253.00,206.50,1.076,2.93,2.84,65,6,44,,,24.18
"       (2022 YP1)",2.221,0.4642,23.56,100.64,53.68,1.190,3.25,3.31,160,4,70,,,20.86
"       (2022 YV1)",1.417,0.2426,14.28,254.92,172.11,1.073,1.76,1.69,4,8,21,,,24.09
"       (2022 YW1)",1.587,0.2853,28.66,261.67,182.14,1.134,2.04,2,9,8,21,,,24.28
"       (2022 YK2)",1.492,0.2456,25.67,258.28,179.17,1.125,1.86,1.82,9,8,29,,,23.63
"       (2022 YL2)",1.364,0.1687,22.35,256.00,197.78,1.134,1.59,1.59,2,9,18,,,23.84
"       (2022 YS2)",2.749,0.5937,23.68,97.28,332.25,1.117,4.38,4.56,30,6,61,,,21.98
"       (2022 YV2)",1.241,0.1329,9.50,71.08,18.96,1.076,1.41,1.38,2,8,14,,,24.95
"       (2022 YC3)",2.245,0.4960,15.70,92.66,33.98,1.131,3.36,3.36,36,7,39,,,22.87
"       (2022 YP3)",1.715,0.2857,28.93,292.68,247.61,1.225,2.20,2.25,67,5,31,,,21.09
"       (2022 YA4)",2.594,0.5390,5.91,59.34,20.80,1.196,3.99,4.18,33,8,16,,,24.35
"       (2022 YG4)",1.952,0.3745,5.86,7.47,84.65,1.221,2.68,2.73,28,7,24,,,22.91
"       (2022 YH4)",1.62,0.3662,16.02,271.55,151.66,1.027,2.21,2.06,7,8,21,,,25.53
"       (2022 YM4)",1.201,0.1467,21.58,272.58,233.45,1.025,1.38,1.32,24,7,26,,,23.98
"       (2022 YP4)",2.377,0.5510,5.18,285.14,199.21,1.067,3.69,3.67,24,8,31,,,25.24
"       (2022 YY4)",1.236,0.1704,14.67,90.75,8.81,1.025,1.45,1.37,3,8,25,,,26.11
"       (2022 YB5)",1.392,0.2365,0.36,232.91,241.47,1.063,1.72,1.64,67,6,69,,,24.88
"       (2022 YM5)",2.201,0.4246,15.03,316.53,147.64,1.267,3.14,3.27,141,5,61,,,20.45
"       (2022 YT5)",1.929,0.4724,26.83,283.34,142.43,1.018,2.84,2.68,37,7,132,,,22.43
"       (2022 YG6)",1.158,0.0802,19.59,266.83,268.75,1.065,1.25,1.25,21,8,24,,,24.02
"       (2022 YJ6)",2.403,0.5623,2.47,298.85,155.26,1.052,3.75,3.73,18,9,26,,,26.13
"       (2022 YQ6)",1.954,0.4580,2.46,322.57,146.24,1.059,2.85,2.73,61,6,56,,,24.72
"       (2022 YV6)",1.072,0.0317,10.56,87.26,353.64,1.038,1.11,1.11,1,8,15,,,26.66
"       (2022 YH7)",1.933,0.3887,4.46,347.84,37.45,1.182,2.68,2.69,36,6,24,,,21.95
"       (2022 YJ7)",1.695,0.2693,36.95,72.03,12.89,1.238,2.15,2.21,9,9,11,,,22.68
"       (2022 YN8)",1.673,0.3187,15.63,65.34,33.59,1.140,2.21,2.16,1,9,10,,,24.48
"       (2022 YT10)",2.73,0.5861,13.30,279.90,102.18,1.130,4.33,4.51,60,5,17,,,21.78
"       (2023 AA)",1.19,0.1360,18.11,97.51,5.65,1.028,1.35,1.3,2,8,28,,,24.74
"       (2023 AF)",2.502,0.4950,32.68,298.65,132.02,1.263,3.74,3.96,33,6,60,,,20.66
"       (2023 AG)",1.622,0.3432,11.50,356.26,154.23,1.065,2.18,2.07,109,5,86,,,21.59
"       (2023 AL)",2.345,0.5522,1.68,112.10,349.06,1.050,3.64,3.59,10,8,39,,,25.60
"       (2023 AM)",2.066,0.4941,8.92,110.39,350.61,1.045,3.09,2.97,8,8,26,,,25.59
"       (2023 AG1)",1.537,0.3185,17.17,99.32,344.02,1.048,2.03,1.91,11,9,22,,,22.66
"       (2023 AK1)",2.514,0.5833,1.42,161.09,297.99,1.048,3.98,3.99,30,8,29,,,24.55
"       (2023 AO1)",2.213,0.5210,4.71,210.96,327.52,1.060,3.37,3.29,156,4,362,,,21.09
"       (2023 AR1)",1.746,0.2948,31.44,276.38,231.53,1.231,2.26,2.31,34,6,51,,,21.18
"       (2023 AT1)",1.369,0.2494,5.13,188.05,353.48,1.027,1.71,1.6,131,5,60,,,22.74
"       (2023 AW1)",2.809,0.5627,4.69,293.79,201.71,1.228,4.39,4.71,48,6,55,,,22.86
"       (2023 AG2)",1.856,0.4023,6.86,241.87,165.36,1.110,2.60,2.53,42,5,42,,,20.91
"       (2023 AH2)",1.649,0.3702,13.06,136.94,54.29,1.038,2.26,2.12,137,5,112,,,21.64
"       (2023 AJ2)",2.383,0.5403,4.22,305.76,196.98,1.096,3.67,3.68,42,6,37,,,24.60
"       (2023 AK2)",2.069,0.4918,0.86,152.42,320.98,1.052,3.09,2.98,44,8,17,,,25.12
"       (2023 AN2)",2.56,0.5324,5.79,129.12,268.91,1.197,3.92,4.1,29,7,30,,,20.20
"       (2023 AA3)",1.372,0.1405,26.27,107.18,50.43,1.179,1.56,1.61,9,9,11,,,23.61
"       (2023 AB3)",1.917,0.4421,9.03,123.54,310.82,1.070,2.77,2.66,13,8,11,,,24.55
"       (2023 BE)",2.367,0.5294,7.12,107.61,352.00,1.114,3.62,3.64,4,9,16,,,24.40
"       (2023 BJ)",1.678,0.3306,34.48,125.88,306.88,1.123,2.23,2.17,14,8,35,,,21.96
"       (2023 BN)",1.743,0.4120,11.53,297.07,170.52,1.025,2.46,2.3,25,7,59,,,25.04
"       (2023 BO)",1.717,0.3141,11.33,81.66,64.19,1.177,2.26,2.25,3,8,13,,,23.55
"       (2023 BT)",2.525,0.5600,21.06,254.09,150.92,1.111,3.94,4.01,5,9,19,,,20.63
"       (2023 BX)",1.663,0.3457,1.60,57.59,99.64,1.088,2.24,2.14,69,5,53,,,25.25
"       (2023 BK1)",1.153,0.1126,20.33,302.54,197.06,1.023,1.28,1.24,10,7,46,,,25.25
"       (2023 BO1)",1.273,0.0855,20.94,308.16,209.28,1.164,1.38,1.44,52,6,54,,,22.09
"       (2023 BQ1)",1.49,0.3107,31.68,119.13,358.50,1.027,1.95,1.82,2,9,21,,,24.80
"       (2023 BD2)",1.21,0.0916,19.70,302.55,230.96,1.100,1.32,1.33,23,8,26,,,24.40
"       (2023 BK2)",1.636,0.3612,2.00,164.94,324.87,1.045,2.23,2.09,51,7,59,,,24.27
"       (2023 BW2)",1.557,0.3452,0.44,228.09,231.89,1.019,2.09,1.94,23,8,24,,,24.99
"       (2023 BX2)",1.997,0.4505,6.92,141.97,354.08,1.097,2.90,2.82,51,6,22,,,23.96
"       (2023 BS3)",2.404,0.4890,13.40,312.71,235.07,1.228,3.58,3.73,99,5,52,,,21.57
"       (2023 BY3)",2.545,0.5704,30.38,122.08,0.39,1.093,4.00,4.06,4,9,30,,,23.81
"       (2023 BB4)",2.559,0.5960,19.69,94.04,100.97,1.034,4.08,4.09,171,4,87,,,21.00
"       (2023 BD4)",2.209,0.4303,9.27,133.88,17.15,1.258,3.16,3.28,3806,0,80,,,20.27
"       (2023 BF4)",1.859,0.4472,33.28,124.29,12.03,1.027,2.69,2.53,2,9,25,,,23.34
"       (2023 BH4)",1.396,0.1557,17.84,279.92,223.94,1.179,1.61,1.65,2,9,17,,,22.92
"       (2023 BJ4)",2.323,0.5290,4.08,79.77,62.86,1.094,3.55,3.54,30,7,32,,,24.46
"       (2023 BA5)",3.405,0.6495,3.67,107.47,18.80,1.193,5.62,6.28,5,8,12,,,24.46
"       (2023 BD5)",1.544,0.1949,15.98,143.73,323.95,1.243,1.84,1.92,37,6,28,,,23.01
"       (2023 BE5)",2.391,0.4752,19.57,164.01,330.51,1.255,3.53,3.7,85,4,63,,,20.68
"       (2023 BG5)",1.623,0.2942,10.53,304.73,176.74,1.146,2.10,2.07,90,5,54,,,22.16
"       (2023 BO5)",1.238,0.1660,2.28,262.37,213.40,1.033,1.44,1.38,35,6,31,,,25.77
"       (2023 BB6)",1.372,0.2472,13.39,307.64,121.91,1.033,1.71,1.61,27,7,25,,,24.32
"       (2023 BD6)",1.214,0.1611,3.60,105.40,57.72,1.018,1.41,1.34,53,7,23,,,25.98
"       (2023 BK6)",1.484,0.1781,14.99,129.88,355.76,1.219,1.75,1.81,37,6,24,,,22.79
"       (2023 BF7)",1.893,0.3714,10.65,152.80,324.00,1.190,2.60,2.6,18,9,20,,,23.85
"       (2023 BM7)",1.644,0.2975,7.90,354.24,122.22,1.155,2.13,2.11,29,7,26,,,24.19
"       (2023 BS7)",2.363,0.5275,10.91,342.14,166.73,1.117,3.61,3.63,77,5,52,,,22.74
"       (2023 BV7)",1.341,0.2324,8.31,143.21,328.41,1.030,1.65,1.55,30,7,31,,,25.34
"       (2023 BA8)",1.85,0.3589,10.28,150.59,350.30,1.186,2.51,2.52,35,7,29,,,23.65
"       (2023 BL8)",1.481,0.2880,20.89,315.96,196.80,1.054,1.91,1.8,25,7,29,,,24.03
"       (2023 BS8)",1.914,0.3242,21.03,322.16,93.19,1.293,2.53,2.65,28,7,31,,,20.92
"       (2023 BD9)",1.99,0.3725,8.59,159.63,10.42,1.249,2.73,2.81,104,5,79,,,21.90
"       (2023 BE9)",1.504,0.3132,22.26,132.46,328.79,1.033,1.97,1.84,8,9,19,,,23.53
"       (2023 BY9)",1.097,0.0551,44.44,330.44,347.09,1.036,1.16,1.15,87,6,118,,,21.03
"       (2023 BD10)",1.371,0.1457,25.37,314.70,181.42,1.171,1.57,1.61,23,6,42,,,22.92
"       (2023 BE10)",2.863,0.6378,4.34,22.95,144.38,1.037,4.69,4.84,111,4,470,,,21.83
"       (2023 BH10)",1.74,0.2887,28.36,312.67,103.96,1.238,2.24,2.3,32,6,20,,,21.83
"       (2023 BL10)",1.06,0.0364,7.39,123.40,323.16,1.021,1.10,1.09,14,7,14,,,26.78
"       (2023 BN10)",2.472,0.4772,8.10,329.39,194.31,1.293,3.65,3.89,92,5,39,,,22.33
"       (2023 BC11)",2.976,0.5719,22.01,21.15,108.81,1.274,4.68,5.13,166,3,75,,,20.14
"       (2023 CB)",2.03,0.4979,8.26,128.82,13.54,1.019,3.04,2.89,14,8,24,,,26.22
"       (2023 CJ)",2.275,0.5331,20.63,315.73,174.09,1.062,3.49,3.43,25,7,60,,,24.11
"       (2023 CL)",1.308,0.1963,19.02,320.36,179.03,1.051,1.56,1.5,17,7,27,,,25.08
"       (2023 CP)",1.427,0.2849,2.42,103.90,40.44,1.020,1.83,1.7,66,5,91,,,25.16
"       (2023 CX)",2.447,0.5268,15.67,136.07,49.48,1.158,3.74,3.83,160,5,44,,,20.36
"       (2023 CZ)",2.385,0.5445,10.42,342.43,177.76,1.086,3.68,3.68,79,5,143,,,23.32
"       (2023 CE1)",2.087,0.4965,1.50,33.65,130.92,1.051,3.12,3.02,50,6,56,,,25.20
"       (2023 CJ1)",1.615,0.3689,10.10,322.65,180.35,1.019,2.21,2.05,19,7,108,,,25.51
"       (2023 CK1)",1.371,0.2454,14.23,137.04,10.85,1.035,1.71,1.61,1,8,34,,,25.88
"       (2023 CQ1)",1.961,0.4507,22.01,137.35,344.97,1.077,2.84,2.75,21,8,47,,,23.97
"       (2023 CW1)",1.27,0.1874,4.85,320.46,201.81,1.032,1.51,1.43,58,5,61,,,25.63
"       (2023 CZ1)",1.658,0.3807,12.72,323.46,192.23,1.027,2.29,2.14,9,8,29,,,26.92
"       (2023 CC2)",1.769,0.4191,1.35,291.27,229.71,1.027,2.51,2.35,29,7,68,,,25.31
"       (2023 CU2)",2.591,0.5944,11.91,146.50,341.12,1.051,4.13,4.17,14,8,25,,,25.54
"       (2023 CV2)",2.448,0.4882,20.77,319.48,217.38,1.253,3.64,3.83,86,5,112,,,21.27
"       (2023 CD3)",1.356,0.2493,42.55,141.34,47.52,1.018,1.69,1.58,2,9,52,,,23.51
"       (2023 CQ3)",2.009,0.4057,1.46,234.37,258.99,1.194,2.82,2.85,14,8,33,,,24.89
"       (2023 CU3)",2.585,0.5640,9.63,346.59,173.50,1.127,4.04,4.16,34,6,45,,,24.36
"       (2023 CX3)",1.624,0.3426,16.18,145.47,314.98,1.068,2.18,2.07,2,9,14,,,24.76
"       (2023 CB4)",1.264,0.1082,7.67,214.73,304.53,1.127,1.40,1.42,84,5,26,,,24.49
"       (2023 DG1)",1.911,0.4392,6.23,296.47,255.63,1.072,2.75,2.64,42,7,21,,,23.70
"       (2023 DM1)",2.752,0.5764,16.50,155.25,17.43,1.166,4.34,4.57,46,7,60,,,22.59
"       (2023 DO1)",1.818,0.3910,9.59,339.18,151.37,1.107,2.53,2.45,41,6,28,,,24.06
"       (2023 DV1)",2.009,0.4250,3.70,333.08,177.34,1.155,2.86,2.85,12,8,28,,,24.55
"       (2023 DW1)",1.336,0.2235,9.32,340.15,204.83,1.038,1.63,1.54,12,8,30,,,26.20
"       (2023 DY1)",1.602,0.3280,36.48,319.70,12.58,1.077,2.13,2.03,2249,1,55,,,19.39
"       (2023 DZ1)",1.988,0.3803,0.72,224.34,300.53,1.232,2.74,2.8,26,8,34,,,23.67
"       (2023 DC2)",1.147,0.0990,24.84,160.51,40.35,1.033,1.26,1.23,5,8,28,,,24.71
"       (2023 DF2)",1.854,0.3753,13.04,26.47,205.62,1.158,2.55,2.53,107,4,109,,,19.95
"       (2023 DA3)",2.865,0.6078,10.27,186.61,56.33,1.123,4.61,4.85,137,4,102,,,20.12
"       (2023 DE3)",1.942,0.3607,24.45,0.85,220.33,1.241,2.64,2.71,96,5,60,,,21.00
"       (2023 ED)",1.467,0.2865,19.04,340.92,186.15,1.046,1.89,1.78,4,8,27,,,26.05
"       (2023 EH)",1.573,0.3423,7.99,341.20,162.75,1.035,2.11,1.97,4,8,27,,,26.57
"       (2023 EQ)",1.35,0.2336,8.68,9.38,194.80,1.035,1.67,1.57,33,6,53,,,24.64
"       (2023 EW)",1.417,0.2800,3.29,177.09,342.38,1.021,1.81,1.69,33,7,59,,,26.22
"       (2023 EZ)",1.117,0.0857,12.27,358.06,153.01,1.022,1.21,1.18,13,7,30,,,26.31
"       (2023 EB1)",1.138,0.0458,27.35,347.50,182.34,1.086,1.19,1.21,8,8,33,,,24.39
"       (2023 EE1)",1.617,0.2818,12.10,352.53,157.12,1.161,2.07,2.06,42,6,32,,,23.59
"       (2023 EF1)",1.996,0.4720,1.59,332.99,180.74,1.054,2.94,2.82,31,7,39,,,24.94
"       (2023 EM1)",2.106,0.4996,25.08,350.77,118.07,1.054,3.16,3.06,16,7,27,,,22.76
"       (2023 EN1)",2.803,0.6290,2.56,357.47,146.73,1.040,4.57,4.69,2,9,17,,,25.77
"       (2023 EC2)",2.651,0.5758,8.31,9.92,201.94,1.124,4.18,4.32,42,6,51,,,22.58
"       (2023 ED2)",2.316,0.5223,10.44,350.68,136.79,1.107,3.53,3.53,33,6,26,,,23.97
"       (2023 EJ2)",2.833,0.5707,29.45,174.38,39.72,1.216,4.45,4.77,88,5,115,,,21.06
"       (2023 ER2)",1.416,0.2451,11.36,4.25,202.47,1.069,1.76,1.68,37,6,38,,,24.21
"       (2023 EZ2)",1.558,0.3343,3.14,112.76,69.40,1.037,2.08,1.94,60,6,25,,,25.55
"       (2023 EA3)",2.166,0.4490,7.44,302.76,225.74,1.194,3.14,3.19,4,9,14,,,24.19
"       (2023 EG3)",1.479,0.1995,9.25,174.40,46.26,1.184,1.77,1.8,45,5,25,,,23.04
"       (2023 EQ3)",2.03,0.4297,3.89,195.32,2.20,1.158,2.90,2.89,11,8,14,,,24.89
"       (2023 EV8)",2.051,0.4018,5.04,146.25,68.26,1.227,2.87,2.94,70,5,43,,,21.91
"       (2023 FB)",1.664,0.3071,20.38,0.29,170.58,1.153,2.18,2.15,39,6,59,,,23.00
"       (2023 FC)",2.122,0.5048,6.88,359.55,200.70,1.051,3.19,3.09,25,7,86,,,23.95
"       (2023 FD)",1.18,0.1373,6.74,169.88,8.10,1.018,1.34,1.28,13,7,60,,,26.28
"       (2023 FF)",1.329,0.1635,30.31,177.66,8.57,1.112,1.55,1.53,9,8,30,,,23.51
"       (2023 FH)",1.673,0.3822,12.66,172.16,328.06,1.034,2.31,2.16,12,8,23,,,25.01
"       (2023 FX)",2.511,0.5724,2.74,39.74,144.97,1.074,3.95,3.98,15,8,21,,,24.47
"       (2023 FY)",1.163,0.1171,1.12,137.37,14.50,1.027,1.30,1.25,11,7,22,,,28.58
"       (2023 FJ1)",1.156,0.0993,10.85,181.47,60.37,1.042,1.27,1.24,30,7,31,,,25.05
"       (2023 FN1)",2.406,0.4744,11.30,189.08,322.59,1.264,3.55,3.73,13,8,19,,,23.00
"       (2023 FQ1)",2.689,0.5841,27.31,179.61,300.93,1.118,4.26,4.41,6,9,18,,,22.56
"       (2023 FS1)",1.321,0.1935,6.55,183.72,8.57,1.065,1.58,1.52,50,6,39,,,25.18
"       (2023 FW1)",2.197,0.4214,4.38,223.23,310.44,1.271,3.12,3.26,94,5,39,,,22.30
"       (2023 FZ1)",2.51,0.5263,2.24,286.79,257.45,1.189,3.83,3.98,73,6,38,,,23.26
"       (2023 FB2)",2.643,0.5775,19.04,162.74,84.58,1.117,4.17,4.3,164,4,62,,,21.21
"       (2023 FL2)",1.193,0.1411,10.91,5.66,182.72,1.025,1.36,1.3,8,7,44,,,26.18
"       (2023 FN2)",2.471,0.5361,2.14,289.77,228.43,1.146,3.80,3.88,25,7,25,,,24.01
"       (2023 FQ2)",2.028,0.4910,1.71,88.88,119.31,1.032,3.02,2.89,21,7,22,,,25.68
"       (2023 FR2)",1.471,0.2839,1.70,99.15,106.38,1.054,1.89,1.78,43,6,31,,,25.69
"       (2023 FU2)",1.242,0.1214,9.32,356.21,196.68,1.091,1.39,1.38,12,7,16,,,25.06
"       (2023 FY2)",2.409,0.4665,11.78,171.90,35.42,1.285,3.53,3.74,38,8,20,,,23.61
"       (2023 FH3)",2.076,0.4424,3.49,6.53,177.58,1.158,2.99,2.99,39,7,21,,,25.26
"       (2023 FJ3)",2.185,0.4812,27.57,197.75,35.38,1.134,3.24,3.23,151,5,235,,,20.59
"       (2023 FN3)",1.419,0.1950,8.93,352.89,166.99,1.142,1.70,1.69,11,7,22,,,23.91
"       (2023 FP3)",1.744,0.3722,2.53,277.33,255.36,1.095,2.39,2.3,38,7,32,,,24.85
"       (2023 FS3)",2.869,0.5585,37.17,24.63,183.19,1.267,4.47,4.86,78,5,145,,,20.23
"       (2023 FU3)",2.234,0.5409,5.01,185.71,8.72,1.026,3.44,3.34,15,7,51,,,26.32
"       (2023 FA4)",1.865,0.3456,40.46,180.27,310.91,1.220,2.51,2.55,19,7,50,,,21.58
"       (2023 FE4)",1.108,0.0783,4.59,13.39,175.50,1.021,1.19,1.17,90,5,89,,,25.28
"       (2023 FM4)",1.828,0.3239,8.75,60.62,166.37,1.236,2.42,2.47,90,5,37,,,21.32
"       (2023 FS4)",1.222,0.1596,0.60,35.96,116.03,1.027,1.42,1.35,36,6,15,,,27.69
"       (2023 FA5)",2.049,0.3895,3.19,330.80,337.69,1.251,2.85,2.93,8,7,14,,,20.46
"       (2023 FB5)",1.759,0.3949,33.88,182.78,16.66,1.064,2.45,2.33,3,8,26,,,24.30
"       (2023 FE5)",1.54,0.3389,4.61,17.13,199.91,1.018,2.06,1.91,26,7,44,,,25.54
"       (2023 FH5)",2.404,0.5064,20.68,44.60,76.35,1.187,3.62,3.73,23,7,17,,,21.42
