"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2021 CZ2)",0.8213,0.4126,20.26,295.84,42.22,0.482,1.16,0.744,30,7,33,,,22.49
"       (2021 CY5)",0.8546,0.2921,4.79,152.50,208.23,0.605,1.10,0.79,9,6,47,,,25.87
"       (2021 CL7)",0.8881,0.1826,7.31,327.39,25.60,0.726,1.05,0.837,22,6,55,,,25.67
"       (2021 CF8)",0.9595,0.4017,2.05,353.34,288.72,0.574,1.34,0.94,23,6,135,,,24.05
"       (2021 CP9)",0.7761,0.3097,14.85,332.06,5.73,0.536,1.02,0.684,6,8,28,,,26.97
"       (2021 CR9)",0.9161,0.2370,10.70,332.20,14.29,0.699,1.13,0.877,28,6,39,,,24.90
"       (2021 CS9)",0.9827,0.1803,14.98,139.30,258.94,0.806,1.16,0.974,28,6,41,,,24.29
"       (2021 CT10)",0.9193,0.3333,12.81,350.66,315.36,0.613,1.23,0.881,2,9,11,,,24.39
"       (2021 DR)",0.8948,0.1484,1.48,143.03,217.85,0.762,1.03,0.846,17,6,66,,,27.78
"       (2021 DK1)",0.8495,0.3750,26.72,149.73,141.88,0.531,1.17,0.783,6,7,66,,,23.63
"       (2021 DO1)",0.851,0.2400,10.94,337.18,0.84,0.647,1.06,0.785,16,7,35,,,25.31
"       (2021 DU1)",0.994,0.2803,25.48,328.84,303.39,0.715,1.27,0.991,14,8,72,,,23.89
"       (2021 DA2)",0.8984,0.2101,8.57,152.85,230.91,0.710,1.09,0.852,8,5,74,,,29.17
"       (2021 ER)",0.8853,0.1545,5.52,162.03,214.16,0.749,1.02,0.833,34,5,81,,,27.03
"       (2021 EX)",0.9597,0.1526,2.45,165.83,122.81,0.813,1.11,0.94,27,6,69,,,26.02
"       (2021 EC1)",0.925,0.1735,8.16,350.63,42.38,0.765,1.09,0.89,12,6,59,,,26.45
"       (2021 EM1)",0.9051,0.1631,17.36,164.72,171.60,0.758,1.05,0.861,5,6,92,,,24.89
"       (2021 EO1)",0.7674,0.3134,14.64,165.75,175.47,0.527,1.01,0.672,4,6,111,,,26.21
"       (2021 EY1)",0.9962,0.4551,6.02,165.99,121.38,0.543,1.45,0.994,1,7,29,,,26.68
"       (2021 EH2)",0.8651,0.2680,3.37,348.08,30.26,0.633,1.10,0.805,12,7,34,,,26.16
"       (2021 EP2)",0.9625,0.2119,0.69,261.62,104.62,0.759,1.17,0.944,476,2,112,,,24.06
"       (2021 EZ2)",0.9299,0.2799,4.44,146.45,234.28,0.670,1.19,0.897,17,6,30,,,24.61
"       (2021 EB3)",0.7852,0.4518,2.77,4.07,315.31,0.430,1.14,0.696,7,7,29,,,25.18
"       (2021 EJ3)",0.9239,0.0854,1.60,4.23,326.87,0.845,1.00,0.888,10,4,77,,,27.72
"       (2021 EL3)",0.8157,0.2569,3.80,167.82,203.28,0.606,1.03,0.737,4,7,18,,,28.81
"       (2021 EU3)",0.8608,0.1964,5.14,166.30,203.76,0.692,1.03,0.799,7,7,17,,,27.20
"       (2021 EC4)",0.95,0.5022,7.32,1.65,303.96,0.473,1.43,0.926,10,7,42,,,24.16
"       (2021 EL4)",0.9171,0.2986,1.65,180.74,229.64,0.643,1.19,0.878,469,3,156,,,25.78
"       (2021 ER4)",0.8634,0.4597,1.96,353.98,43.43,0.466,1.26,0.802,3,6,19,,,27.12
"       (2021 FA)",0.9257,0.1122,22.71,175.40,223.20,0.822,1.03,0.891,15,6,55,,,25.29
"       (2021 FB)",0.8427,0.2546,9.75,358.45,28.76,0.628,1.06,0.774,6,6,151,,,26.02
"       (2021 FC)",0.9562,0.1952,3.38,355.80,67.09,0.770,1.14,0.935,5,4,79,,,28.25
"       (2021 FP)",0.7591,0.5493,40.28,176.32,171.19,0.342,1.18,0.661,2933,1,67,,,22.84
"       (2021 FW2)",0.9163,0.2512,2.56,10.52,304.03,0.686,1.15,0.877,10,6,14,,,25.31
"       (2021 FY2)",0.8687,0.1750,10.24,181.88,183.39,0.717,1.02,0.81,12,7,32,,,25.78
"       (2021 FD50)",0.9638,0.2406,9.01,357.57,59.01,0.732,1.20,0.946,2,7,10,,,26.89
"       (2021 GB)",0.9824,0.0361,7.51,16.97,8.30,0.947,1.02,0.974,13,3,49,,,27.01
"       (2021 GM1)",0.9781,0.0255,1.18,176.24,226.13,0.953,1.00,0.967,344,1,113,,,30.40
"       (2021 GN1)",0.9988,0.1893,26.90,14.12,68.64,0.810,1.19,0.998,3,8,31,,,26.42
"       (2021 GK2)",0.7489,0.6097,10.55,28.46,10.59,0.292,1.21,0.648,4754,0,108,,,23.28
"       (2021 GT2)",0.9549,0.2329,3.07,239.76,134.47,0.732,1.18,0.933,428,3,94,,,24.27
"       (2021 GP3)",0.8475,0.2823,6.94,33.20,344.05,0.608,1.09,0.78,58,5,77,,,24.11
"       (2021 GU3)",0.7482,0.3753,7.71,15.34,15.24,0.467,1.03,0.647,1,8,21,,,26.90
"       (2021 GK4)",0.9404,0.3031,47.96,19.97,344.04,0.655,1.23,0.912,11,8,33,,,23.04
"       (2021 GD5)",0.9905,0.2210,36.73,18.91,71.79,0.772,1.21,0.986,2,7,62,,,27.20
"       (2021 GQ5)",0.8246,0.2788,4.07,20.99,330.55,0.595,1.05,0.749,1,6,45,,,28.51
"       (2021 GK6)",0.948,0.2262,29.08,193.59,153.12,0.734,1.16,0.923,7,8,19,,,23.90
"       (2021 GU6)",0.7199,0.4761,15.44,19.96,346.78,0.377,1.06,0.611,3,7,31,,,26.42
"       (2021 GL7)",0.9612,0.5538,4.43,341.00,350.23,0.429,1.49,0.942,4,8,39,,,24.00
"       (2021 GG8)",0.9302,0.5767,23.30,23.20,42.41,0.394,1.47,0.897,2,9,21,,,25.67
"       (2021 GN9)",0.9417,0.4044,9.63,31.26,342.32,0.561,1.32,0.914,24,6,17,,,23.26
"       (2021 GQ10)",0.98,0.0590,11.90,204.04,242.73,0.922,1.04,0.97,6,4,105,,,26.60
"       (2021 GS12)",0.9418,0.2353,2.48,227.64,204.93,0.720,1.16,0.914,25,4,20,,,25.60
"       (2021 GL16)",0.99,0.1889,4.72,18.78,75.74,0.803,1.18,0.985,19,6,17,,,26.28
"       (2021 GY23)",0.9336,0.4245,13.71,30.56,327.39,0.537,1.33,0.902,24,6,23,,,24.32
"       (2021 HD)",0.9137,0.3274,14.08,208.37,127.65,0.615,1.21,0.873,4,6,22,,,26.27
"       (2021 HZ)",0.8579,0.3146,5.47,42.94,322.30,0.588,1.13,0.795,4,7,21,,,25.37
"       (2021 HG1)",0.9297,0.2996,10.52,209.69,128.26,0.651,1.21,0.896,7,6,56,,,27.05
"       (2021 HB2)",0.9413,0.1276,10.38,207.11,227.66,0.821,1.06,0.913,1,5,27,,,28.34
"       (2021 HO2)",0.9522,0.1046,11.65,207.89,137.32,0.853,1.05,0.929,2,5,23,,,27.90
"       (2021 HP2)",0.9085,0.2681,13.52,30.80,311.94,0.665,1.15,0.866,1,6,14,,,27.43
"       (2021 JB)",0.931,0.2875,6.68,42.74,51.95,0.663,1.20,0.898,7,4,41,,,26.69
"       (2021 JF)",0.9579,0.1344,10.43,219.20,227.44,0.829,1.09,0.937,10,5,36,,,26.29
"       (2021 JX)",0.768,0.3692,1.62,63.73,358.94,0.484,1.05,0.673,7,7,39,,,27.35
"       (2021 JR1)",0.8925,0.2719,15.55,60.55,348.15,0.650,1.14,0.843,37,5,52,,,23.36
"       (2021 JK2)",0.885,0.2971,3.70,145.51,281.22,0.622,1.15,0.833,21,6,27,,,24.77
"       (2021 JO2)",0.9621,0.1098,14.15,53.12,318.28,0.857,1.07,0.944,7,6,30,,,26.44
"       (2021 JQ2)",0.9652,0.2030,9.76,47.80,294.05,0.769,1.16,0.948,1,4,36,,,30.01
"       (2021 JW2)",0.8268,0.2565,0.16,120.74,295.34,0.615,1.04,0.752,31,7,41,,,27.63
"       (2021 JX3)",0.8224,0.4727,14.44,224.07,150.32,0.434,1.21,0.746,1,6,29,,,25.34
"       (2021 JY3)",0.8594,0.1949,2.37,58.19,336.35,0.692,1.03,0.797,12,5,68,,,28.45
"       (2021 JJ4)",0.8538,0.3477,4.49,228.87,206.91,0.557,1.15,0.789,3,8,9,,,26.13
"       (2021 JT4)",0.945,0.2119,37.52,227.18,236.86,0.745,1.15,0.919,3,7,19,,,25.71
"       (2021 JZ5)",0.8706,0.5139,15.99,230.48,224.34,0.423,1.32,0.812,8,6,27,,,28.35
"       (2021 JL7)",0.9285,0.4511,29.00,230.18,136.54,0.510,1.35,0.895,13,8,57,,,22.52
"       (2021 JM7)",0.9558,0.1854,36.42,228.48,160.57,0.779,1.13,0.935,4,8,20,,,23.91
"       (2021 JN10)",0.7127,0.5724,10.78,57.89,334.69,0.305,1.12,0.602,4,7,16,,,25.17
"       (2021 KC)",0.9663,0.0790,15.19,61.31,35.66,0.890,1.04,0.95,25,5,123,,,23.46
"       (2021 KM)",0.8892,0.3373,6.82,210.87,244.64,0.589,1.19,0.839,2,7,23,,,25.58
"       (2021 KA1)",0.9656,0.3181,2.55,211.33,152.33,0.658,1.27,0.949,13,6,23,,,26.08
"       (2021 KJ1)",0.7374,0.5251,6.75,116.00,303.62,0.350,1.12,0.633,18,7,32,,,24.00
"       (2021 KS1)",0.8896,0.1564,5.82,234.62,184.31,0.750,1.03,0.839,2,7,18,,,28.28
"       (2021 KF2)",0.8814,0.3360,11.96,262.21,122.33,0.585,1.18,0.828,4,6,18,,,22.93
"       (2021 KO2)",0.9958,0.4244,16.86,69.01,62.18,0.573,1.42,0.994,2,7,20,,,28.02
"       (2021 KQ2)",0.9128,0.1127,3.28,248.10,173.74,0.810,1.02,0.872,2,5,62,,,29.96
"       (2021 KD16)",0.7302,0.4991,3.52,129.62,282.25,0.366,1.09,0.624,1,9,10,,,24.59
"       (2021 KA17)",0.9609,0.3662,6.11,45.25,81.16,0.609,1.31,0.942,778,3,98,,,21.95
"       (2021 LK)",0.945,0.2142,7.20,76.67,300.22,0.743,1.15,0.919,18,4,25,,,26.75
"       (2021 LC1)",0.9527,0.4581,14.76,75.24,303.51,0.516,1.39,0.93,1,6,45,,,26.53
"       (2021 LD2)",0.8246,0.6383,12.84,84.10,345.03,0.298,1.35,0.749,1802,1,37,,,22.06
"       (2021 LA3)",0.9046,0.2277,23.79,84.58,350.05,0.699,1.11,0.86,27,6,33,,,23.65
"       (2021 LO3)",0.7888,0.4884,3.96,181.18,254.62,0.404,1.17,0.701,11,7,25,,,23.91
"       (2021 LW3)",0.8243,0.3021,16.41,254.49,213.88,0.575,1.07,0.748,24,6,95,,,23.09
"       (2021 LA6)",0.9921,0.2046,11.61,257.33,129.04,0.789,1.20,0.988,17,6,19,,,25.73
"       (2021 LD6)",0.9885,0.0999,0.77,100.64,288.71,0.890,1.09,0.983,37,3,41,,,27.20
"       (2021 LE6)",0.9635,0.4669,26.83,249.86,169.52,0.514,1.41,0.946,8,8,23,,,22.31
"       (2021 LF6)",0.9811,0.0380,2.70,257.97,176.89,0.944,1.02,0.972,15,4,27,,,28.54
"       (2021 LJ6)",0.9612,0.5135,16.56,80.29,52.05,0.468,1.45,0.942,4,8,22,,,25.95
"       (2021 LK6)",0.9329,0.3753,13.86,258.98,235.68,0.583,1.28,0.901,5,7,13,,,28.39
"       (2021 LQ6)",0.9052,0.6265,7.01,341.59,104.00,0.338,1.47,0.861,2923,2,27,,,21.25
"       (2021 LK9)",0.9698,0.3303,11.16,271.16,115.58,0.649,1.29,0.955,3,8,13,,,25.47
"       (2021 LL15)",0.9724,0.3443,3.98,245.11,244.19,0.638,1.31,0.959,5,7,13,,,26.47
"       (2021 MJ)",0.8922,0.1955,40.11,122.84,20.80,0.718,1.07,0.843,66,5,37,,,20.45
"       (2021 MK1)",0.8077,0.2879,19.24,273.99,198.99,0.575,1.04,0.726,1896,2,316,,,21.32
"       (2021 MU2)",0.631,0.6213,8.56,80.61,358.10,0.239,1.02,0.501,2920,2,28,,,19.60
"       (2021 NM)",0.9461,0.5101,2.14,273.60,236.16,0.463,1.43,0.92,2,7,17,,,26.23
"       (2021 NO1)",0.9557,0.0997,18.79,276.93,212.62,0.860,1.05,0.934,2,8,17,,,25.08
"       (2021 NR1)",0.917,0.2308,10.42,272.71,221.36,0.705,1.13,0.878,6,6,12,,,25.75
"       (2021 NR3)",0.7742,0.3417,9.92,103.77,17.44,0.510,1.04,0.681,7,7,16,,,24.97
"       (2021 OJ)",0.8646,0.3983,42.80,303.89,167.03,0.520,1.21,0.804,32,6,20,,,22.60
"       (2021 OS)",0.8107,0.4325,15.45,294.33,218.09,0.460,1.16,0.73,89,4,184,,,22.04
"       (2021 OT)",0.9949,0.3003,16.49,117.16,66.36,0.696,1.29,0.992,1,6,53,,,26.24
"       (2021 OZ)",0.9755,0.0789,17.86,310.57,206.08,0.899,1.05,0.963,39,6,154,,,23.39
"       (2021 OC1)",0.7506,0.4482,9.84,304.33,204.26,0.414,1.09,0.65,2,7,22,,,26.91
"       (2021 OD1)",0.8346,0.2700,11.35,127.85,332.37,0.609,1.06,0.762,1,5,29,,,28.27
"       (2021 PH2)",0.8728,0.6006,10.07,315.31,214.67,0.349,1.40,0.815,1925,1,124,,,21.56
"       (2021 PK2)",0.9801,0.2151,6.59,294.82,133.96,0.769,1.19,0.97,3,7,22,,,23.84
"       (2021 PW2)",0.8558,0.2721,5.52,127.01,350.73,0.623,1.09,0.792,8,7,18,,,25.68
"       (2021 PC7)",0.83,0.3133,35.37,352.97,145.39,0.570,1.09,0.756,2943,1,43,,,19.38
"       (2021 PF7)",0.983,0.2153,1.93,119.21,78.78,0.771,1.19,0.975,4,6,10,,,27.81
"       (2021 PE9)",0.9514,0.3980,22.28,281.63,244.21,0.573,1.33,0.928,23,8,16,,,22.05
"       (2021 PZ9)",0.9898,0.1941,5.30,137.68,58.10,0.798,1.18,0.985,3,6,11,,,26.94
"       (2021 PB17)",0.9395,0.1699,9.60,148.94,317.99,0.780,1.10,0.911,2,7,17,,,25.39
"       (2021 PN26)",0.7291,0.5775,20.34,133.70,37.69,0.308,1.15,0.623,760,2,59,,,20.31
"       (2021 QC)",0.9217,0.3414,23.97,147.23,316.48,0.607,1.24,0.885,13,8,37,,,22.85
"       (2021 QF)",0.8055,0.3988,8.64,328.73,167.53,0.484,1.13,0.723,23,6,41,,,24.12
"       (2021 QF1)",0.8739,0.3207,30.47,287.46,262.06,0.594,1.15,0.817,134,3,38,,,20.85
"       (2021 QL1)",0.9914,0.0958,19.78,336.97,162.24,0.896,1.09,0.987,374,2,50,,,24.04
"       (2021 QV1)",0.8652,0.4077,5.97,331.52,227.92,0.512,1.22,0.805,10,5,27,,,26.61
"       (2021 QE2)",0.7551,0.4880,3.83,324.83,213.96,0.387,1.12,0.656,749,2,111,,,24.45
"       (2021 QK2)",0.8732,0.3320,3.30,270.52,227.85,0.583,1.16,0.816,16,7,26,,,24.39
"       (2021 QD3)",0.8662,0.3087,5.67,166.34,342.40,0.599,1.13,0.806,24,6,38,,,24.59
"       (2021 QR3)",0.9358,0.4402,9.44,356.53,119.64,0.524,1.35,0.905,13,7,36,,,23.92
"       (2021 RH)",0.9554,0.0876,15.49,162.13,28.12,0.872,1.04,0.934,4,5,132,,,25.78
"       (2021 RS)",0.9046,0.1712,2.16,347.05,173.43,0.750,1.06,0.86,43,6,148,,,24.94
"       (2021 RF2)",0.8839,0.2315,4.19,5.10,139.96,0.679,1.09,0.831,29,6,46,,,25.75
"       (2021 RG2)",0.8825,0.2136,14.78,165.88,30.73,0.694,1.07,0.829,4,5,193,,,25.38
"       (2021 RQ2)",0.968,0.1270,1.27,349.50,111.53,0.845,1.09,0.952,3,3,19,,,29.54
"       (2021 RU2)",0.9148,0.3655,6.71,258.67,262.99,0.580,1.25,0.875,1,8,18,,,23.28
"       (2021 RF3)",0.8991,0.2477,19.92,166.56,320.95,0.676,1.12,0.853,2,6,31,,,26.26
"       (2021 RY3)",0.7695,0.4206,13.52,344.36,160.26,0.446,1.09,0.675,5,7,26,,,25.66
"       (2021 RA4)",0.8965,0.2618,17.66,165.02,33.66,0.662,1.13,0.849,16,5,41,,,24.32
"       (2021 RW6)",0.9642,0.2742,19.81,336.46,197.57,0.700,1.23,0.947,11,7,24,,,23.75
"       (2021 RK7)",0.8827,0.5511,6.52,311.16,243.46,0.396,1.37,0.829,5,8,15,,,24.25
"       (2021 RL7)",0.9678,0.1675,0.52,273.99,304.75,0.806,1.13,0.952,1,7,15,,,28.27
"       (2021 RU7)",0.9916,0.1118,21.93,347.39,240.70,0.881,1.10,0.988,360,2,104,,,23.47
"       (2021 RE12)",0.9956,0.3658,21.75,167.06,358.61,0.631,1.36,0.993,5,8,15,,,23.29
"       (2021 RK12)",0.918,0.3078,8.82,341.56,228.53,0.635,1.20,0.88,2,6,10,,,26.27
"       (2021 RS100)",0.9152,0.6356,7.17,344.69,223.63,0.333,1.50,0.876,1,8,9,,,28.76
"       (2021 SO)",0.7913,0.3103,4.13,194.66,343.57,0.546,1.04,0.704,22,7,50,,,25.35
"       (2021 SG1)",0.9644,0.1991,9.59,180.22,65.34,0.772,1.16,0.947,5,7,20,,,25.55
"       (2021 SU1)",0.8508,0.2494,1.11,349.93,223.56,0.639,1.06,0.785,64,5,62,,,26.57
"       (2021 SA2)",0.937,0.3627,17.66,1.95,234.63,0.597,1.28,0.907,1,8,15,,,26.21
"       (2021 SC2)",0.9708,0.2672,21.72,189.55,309.53,0.711,1.23,0.957,15,7,25,,,24.73
"       (2021 SD3)",0.9773,0.1660,6.28,185.98,37.54,0.815,1.14,0.966,9,5,23,,,25.12
"       (2021 SY3)",0.8605,0.2581,5.01,4.00,219.80,0.638,1.08,0.798,11,7,25,,,27.00
"       (2021 SP5)",0.8377,0.2406,6.42,16.91,167.40,0.636,1.04,0.767,10,7,19,,,26.51
"       (2021 TL)",0.9248,0.2673,3.21,251.66,336.02,0.678,1.17,0.889,456,3,106,,,23.52
"       (2021 TE1)",0.9888,0.4412,2.27,21.93,124.91,0.552,1.43,0.983,21,7,75,,,24.44
"       (2021 TQ1)",0.9725,0.1987,1.14,176.20,310.25,0.779,1.17,0.959,4,4,15,,,28.09
"       (2021 TU1)",0.8988,0.4586,6.75,151.23,74.01,0.487,1.31,0.852,446,2,45,,,22.54
"       (2021 TM2)",0.8796,0.3137,11.38,8.07,205.11,0.604,1.16,0.825,9,7,22,,,24.30
"       (2021 TE3)",0.9449,0.1910,5.83,5.97,238.19,0.764,1.13,0.919,5,5,14,,,28.03
"       (2021 TN3)",0.9898,0.1957,4.20,20.75,136.69,0.796,1.18,0.985,406,2,32,,,25.29
"       (2021 TQ3)",0.7865,0.2850,12.45,12.70,189.73,0.562,1.01,0.698,3,6,72,,,27.10
"       (2021 TR3)",0.8489,0.1901,19.71,12.08,191.56,0.687,1.01,0.782,1,6,72,,,25.43
"       (2021 TV3)",0.7384,0.4247,21.15,25.60,167.20,0.425,1.05,0.635,20,7,61,,,24.33
"       (2021 TC4)",0.9856,0.0576,9.92,195.60,21.97,0.929,1.04,0.979,13,5,34,,,26.54
"       (2021 TD5)",0.9613,0.3705,16.48,7.61,201.45,0.605,1.32,0.942,8,6,14,,,23.72
"       (2021 TT6)",0.9212,0.3906,25.76,14.11,227.40,0.561,1.28,0.884,1,8,19,,,25.60
"       (2021 TO8)",0.891,0.1512,19.48,195.72,13.41,0.756,1.03,0.841,,5,14,,,27.89
"       (2021 TQ9)",0.9279,0.3733,19.40,201.63,331.65,0.581,1.27,0.894,45,4,118,,,22.05
"       (2021 TH13)",0.9658,0.2949,4.72,24.00,113.23,0.681,1.25,0.949,8,5,18,,,28.14
"       (2021 TK13)",0.9846,0.1581,5.17,217.83,26.59,0.829,1.14,0.977,408,1,47,,,25.40
"       (2021 TN14)",0.9478,0.2708,13.19,200.20,63.15,0.691,1.20,0.923,2,6,23,,,28.51
"       (2021 TB15)",0.985,0.2377,29.51,26.55,149.46,0.751,1.22,0.978,1087,1,56,,,23.32
"       (2021 TS15)",0.8692,0.1947,1.45,58.57,159.96,0.700,1.04,0.81,14,7,20,,,26.83
"       (2021 TR21)",0.8533,0.2037,2.08,230.97,349.58,0.679,1.03,0.788,17,7,29,,,26.36
"       (2021 UG1)",0.8664,0.2098,12.31,36.59,154.61,0.685,1.05,0.806,12,6,126,,,25.16
"       (2021 UO1)",0.9247,0.5800,7.07,31.80,228.44,0.388,1.46,0.889,3,7,33,,,28.03
"       (2021 UX1)",0.8753,0.1684,1.58,215.31,329.96,0.728,1.02,0.819,3,6,56,,,29.27
"       (2021 UH2)",0.9818,0.1721,0.28,313.49,321.37,0.813,1.15,0.973,419,3,124,,,25.08
"       (2021 UL2)",0.907,0.7103,9.06,33.54,144.94,0.263,1.55,0.864,5,8,36,,,26.52
"       (2021 US2)",0.9743,0.0683,38.37,35.63,153.73,0.908,1.04,0.962,13,7,135,,,23.70
"       (2021 UY3)",0.975,0.1498,9.31,38.40,213.54,0.829,1.12,0.963,37,3,62,,,24.07
"       (2021 UL4)",0.9568,0.2794,9.81,227.61,11.52,0.689,1.22,0.936,13,5,26,,,24.19
"       (2021 UQ4)",0.9796,0.3209,14.22,212.66,31.95,0.665,1.29,0.97,2,8,13,,,24.30
"       (2021 UK6)",0.8771,0.2652,8.66,24.92,194.81,0.644,1.11,0.821,11,7,17,,,25.04
"       (2021 UN7)",0.9992,0.3934,20.29,49.92,227.23,0.606,1.39,0.999,2938,0,100,,,23.32
"       (2021 UZ9)",0.8408,0.6317,11.67,66.91,122.67,0.310,1.37,0.771,16,7,36,,,22.87
"       (2021 VC)",0.7901,0.3519,5.51,40.86,157.59,0.512,1.07,0.702,10,7,32,,,26.54
"       (2021 VH)",0.995,0.1733,0.61,217.52,81.83,0.823,1.17,0.992,5,4,61,,,29.62
"       (2021 VH1)",0.715,0.4012,20.62,222.51,352.17,0.428,1.00,0.605,2,7,37,,,26.42
"       (2021 VR1)",0.9727,0.1224,2.11,231.47,279.49,0.854,1.09,0.959,6,4,23,,,29.67
"       (2021 VA2)",0.9699,0.0479,25.76,223.79,8.34,0.923,1.02,0.955,10,7,49,,,25.08
"       (2021 VU2)",0.9001,0.1235,3.93,224.65,355.29,0.789,1.01,0.854,7,6,37,,,27.75
"       (2021 VN3)",0.8194,0.3634,0.58,221.55,325.20,0.522,1.12,0.742,2,6,26,,,30.59
"       (2021 VQ3)",0.7468,0.4607,4.33,46.18,167.23,0.403,1.09,0.645,7,8,21,,,26.17
"       (2021 VC4)",0.8855,0.3675,2.36,240.21,32.19,0.560,1.21,0.833,1,6,14,,,26.88
"       (2021 VY4)",0.8869,0.4038,16.58,50.38,127.86,0.529,1.25,0.835,3,6,25,,,26.43
"       (2021 VS5)",0.9206,0.2521,9.84,52.53,124.22,0.688,1.15,0.883,8,4,67,,,26.37
"       (2021 VW5)",0.9269,0.1430,3.42,53.47,145.11,0.794,1.06,0.892,22,6,46,,,26.62
"       (2021 VZ6)",0.7618,0.3689,10.76,55.18,179.71,0.481,1.04,0.665,9,7,46,,,25.13
"       (2021 VP8)",0.8581,0.2528,2.20,64.43,131.44,0.641,1.08,0.795,15,6,40,,,26.29
"       (2021 VT8)",0.929,0.2078,26.59,225.75,314.99,0.736,1.12,0.895,12,7,29,,,25.46
"       (2021 VX11)",0.9367,0.1643,2.50,36.03,249.45,0.783,1.09,0.907,18,5,53,,,26.20
"       (2021 VL12)",0.7778,0.2986,4.25,291.55,315.25,0.546,1.01,0.686,52,6,75,,,22.59
"       (2021 VP12)",0.7743,0.3543,11.67,60.48,164.58,0.500,1.05,0.681,21,7,45,,,24.61
"       (2021 VF19)",0.8122,0.4063,14.05,247.32,327.01,0.482,1.14,0.732,23,7,31,,,24.02
"       (2021 VN22)",0.8863,0.3258,4.49,303.53,236.36,0.598,1.18,0.834,22,9,17,,,21.50
"       (2021 VR22)",0.9317,0.4311,19.88,51.76,229.60,0.530,1.33,0.899,11,7,32,,,24.27
"       (2021 WG)",0.7534,0.3269,3.31,241.35,350.92,0.507,1.00,0.654,1,6,57,,,28.77
"       (2021 WO)",0.8376,0.2789,12.48,208.14,59.78,0.604,1.07,0.767,1211,2,83,,,20.92
"       (2021 WA1)",0.9933,0.4358,3.26,65.23,243.93,0.560,1.43,0.99,7,6,74,,,27.70
"       (2021 WF1)",0.6803,0.6021,39.07,250.63,346.68,0.271,1.09,0.561,25,6,95,,,21.85
"       (2021 WO1)",0.9685,0.2640,21.09,66.49,131.57,0.713,1.22,0.953,371,2,62,,,22.44
"       (2021 WY1)",0.8993,0.3938,21.54,64.54,227.45,0.545,1.25,0.853,9,7,26,,,24.49
"       (2021 WF2)",0.9489,0.3231,18.26,68.48,117.36,0.642,1.26,0.924,4,7,48,,,25.04
"       (2021 WH2)",0.9463,0.1720,10.86,65.51,121.00,0.783,1.11,0.92,1,5,24,,,28.00
"       (2021 WO2)",0.9593,0.5423,16.93,66.98,227.53,0.439,1.48,0.94,10,8,44,,,24.67
"       (2021 WD3)",0.9896,0.1067,8.88,243.01,55.68,0.884,1.10,0.984,8,6,28,,,25.55
"       (2021 WE3)",0.8876,0.2510,21.43,62.18,231.22,0.665,1.11,0.836,11,7,19,,,25.18
"       (2021 WH3)",0.8792,0.3015,4.68,237.80,55.54,0.614,1.14,0.824,13,6,41,,,25.90
"       (2021 WV3)",0.9242,0.3011,8.03,55.60,164.03,0.646,1.20,0.888,15,6,21,,,25.20
"       (2021 XF)",0.8156,0.3216,4.37,249.54,327.16,0.553,1.08,0.737,2,7,21,,,28.35
"       (2021 XG)",0.9541,0.1741,3.73,258.48,292.14,0.788,1.12,0.932,5,6,21,,,27.93
"       (2021 XM)",0.7474,0.3632,8.58,66.19,199.86,0.476,1.02,0.646,4,8,25,,,27.20
"       (2021 XZ)",0.8243,0.2988,6.43,248.58,34.96,0.578,1.07,0.748,2,7,14,,,28.21
"       (2021 XA1)",0.7228,0.4097,6.31,65.28,191.90,0.427,1.02,0.615,6,8,30,,,26.98
"       (2021 XB2)",0.896,0.5377,10.85,317.19,281.55,0.414,1.38,0.848,25,5,26,,,22.02
"       (2021 XH3)",0.9297,0.1391,4.25,268.79,32.38,0.800,1.06,0.896,32,5,113,,,25.06
"       (2021 XO3)",0.7247,0.4836,4.94,110.13,149.30,0.374,1.08,0.617,4,8,24,,,24.85
"       (2021 XP3)",0.7952,0.3912,3.01,232.07,51.10,0.484,1.11,0.709,1,8,19,,,25.71
"       (2021 XS4)",0.9971,0.1894,14.63,257.84,288.97,0.808,1.19,0.996,4,7,24,,,25.98
"       (2021 XF5)",0.7481,0.3515,3.38,260.21,344.35,0.485,1.01,0.647,5,7,38,,,27.70
"       (2021 XZ5)",0.9336,0.1601,11.62,77.81,241.08,0.784,1.08,0.902,1,6,18,,,28.29
"       (2021 XA6)",0.8906,0.1606,6.74,79.36,223.04,0.748,1.03,0.84,21,5,146,,,24.83
"       (2021 XC6)",0.8881,0.3168,9.95,263.89,306.92,0.607,1.17,0.837,3,5,39,,,28.30
"       (2021 XF6)",0.8736,0.2564,9.78,281.39,1.79,0.650,1.10,0.817,27,6,40,,,24.34
"       (2021 YL)",0.9436,0.1101,14.71,275.24,317.39,0.840,1.05,0.917,11,5,56,,,25.45
"       (2022 AB)",0.9726,0.1460,7.11,292.48,296.57,0.831,1.11,0.959,22,4,480,,,23.60
"       (2022 AC)",0.7165,0.4368,4.01,281.51,14.49,0.404,1.03,0.606,6,7,71,,,25.32
"       (2022 AD)",0.9861,0.0586,12.85,109.86,177.29,0.928,1.04,0.979,750,1,101,,,24.33
"       (2022 AG)",0.8597,0.1702,3.95,302.74,333.43,0.713,1.01,0.797,25,5,172,,,25.12
"       (2022 AX)",0.913,0.2827,1.99,289.34,47.33,0.655,1.17,0.872,5,7,22,,,26.77
